symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
AAPL,2018-11-27 00:00:00+00:00,174.24,174.77,170.88,171.51,41387377,42.4815265243,42.6107460437,41.6623235335,41.8159240943,165549508,0.0,1.0
AAPL,2018-11-28 00:00:00+00:00,180.94,181.29,174.93,176.73,46062539,44.1150562977,44.2003899426,42.6497557099,43.088614455,184250156,0.0,1.0
AAPL,2018-11-29 00:00:00+00:00,179.55,182.8,177.7,182.66,41769992,43.7761598223,44.5685436676,43.3251105565,44.5344102097,167079968,0.0,1.0
AAPL,2018-11-30 00:00:00+00:00,178.58,180.33,177.03,180.29,39531549,43.5396637208,43.9663319452,43.1617575792,43.9565795286,158126196,0.0,1.0
AAPL,2018-12-03 00:00:00+00:00,184.82,184.94,181.21,184.46,40798002,45.0610407038,45.0902979534,44.1808851094,44.9732689547,163192008,0.0,1.0
AAPL,2018-12-04 00:00:00+00:00,176.69,182.39,176.27,180.95,41344282,43.0788620385,44.4685813979,42.9764616646,44.1174944018,165377128,0.0,1.0
AAPL,2018-12-06 00:00:00+00:00,174.72,174.78,170.42,171.76,43098410,42.598555523,42.6131841478,41.5501707431,41.8768766977,172393640,0.0,1.0
AAPL,2018-12-07 00:00:00+00:00,168.49,174.49,168.3,173.49,42281631,41.0796166442,42.5424791278,41.0332926655,42.2986687139,169126524,0.0,1.0
AAPL,2018-12-10 00:00:00+00:00,169.6,170.09,163.33,165.0,62025994,41.3502462036,41.4697133065,39.8215549083,40.2287182995,248103976,0.0,1.0
AAPL,2018-12-11 00:00:00+00:00,168.63,171.79,167.0,171.66,47281665,41.1137501021,41.8841910102,40.7163391274,41.8524956563,189126660,0.0,1.0
AAPL,2018-12-12 00:00:00+00:00,169.1,171.92,169.02,170.4,35627674,41.2283409967,41.915886364,41.2088361636,41.5452945348,142510696,0.0,1.0
AAPL,2018-12-13 00:00:00+00:00,170.95,172.57,169.55,170.49,31897827,41.6793902625,42.074363133,41.3380556829,41.567237472,127591308,0.0,1.0
AAPL,2018-12-14 00:00:00+00:00,165.48,169.08,165.28,169.0,40703710,40.3457472982,41.2234647884,40.2969852154,41.2039599553,162814840,0.0,1.0
AAPL,2018-12-17 00:00:00+00:00,163.94,168.35,162.73,165.45,44287922,39.9702792608,41.0454831862,39.6752686599,40.3384329858,177151688,0.0,1.0
AAPL,2018-12-18 00:00:00+00:00,166.07,167.53,164.39,165.38,33841518,40.4895954424,40.8455586468,40.079993947,40.3213662568,135366072,0.0,1.0
AAPL,2018-12-19 00:00:00+00:00,160.89,167.45,159.09,166.0,49047297,39.2266574983,40.8260538137,38.7877987532,40.4725287135,196189188,0.0,1.0
AAPL,2018-12-20 00:00:00+00:00,156.83,162.11,155.3,160.4,64772960,38.2367872177,39.5241062033,37.8637572843,39.1071903954,259091840,0.0,1.0
AAPL,2018-12-21 00:00:00+00:00,150.73,158.16,149.63,156.86,95744384,36.7495436927,38.5610550682,36.4813522373,38.2441015301,382977536,0.0,1.0
AAPL,2018-12-24 00:00:00+00:00,146.83,151.55,146.59,148.15,37169232,35.7986830783,36.9494682321,35.740168579,36.1205128247,148676928,0.0,1.0
AAPL,2018-12-26 00:00:00+00:00,157.17,157.23,146.72,148.3,58582544,38.3196827584,38.3343113832,35.7718639328,36.1570843868,234330176,0.0,1.0
AAPL,2018-12-27 00:00:00+00:00,156.15,156.77,150.07,155.84,53117065,38.0709961362,38.2221585928,36.5886288195,37.9954149079,212468260,0.0,1.0
AAPL,2018-12-28 00:00:00+00:00,156.23,158.52,154.55,157.5,42291424,38.0905009693,38.6488268172,37.6808994739,38.400140195,169165696,0.0,1.0
AAPL,2018-12-31 00:00:00+00:00,157.74,159.36,156.48,158.53,35003466,38.4586546944,38.8536275649,38.1514535728,38.6512649214,140013864,0.0,1.0
AAPL,2019-01-02 00:00:00+00:00,157.92,158.85,154.23,154.89,37039737,38.5025405689,38.7292842538,37.6028801414,37.7637950146,148158948,0.0,1.0
AAPL,2019-01-03 00:00:00+00:00,142.19,145.72,142.0,143.98,91312195,34.6674027576,35.5280535188,34.621078779,35.1038233986,365248780,0.0,1.0
AAPL,2019-01-04 00:00:00+00:00,148.26,148.55,143.8,144.53,58607070,36.1473319702,36.2180369903,35.0599375241,35.2379191263,234428280,0.0,1.0
AAPL,2019-01-07 00:00:00+00:00,147.93,148.83,145.9,148.7,54777764,36.0668745336,36.2863039062,35.5719393933,36.2546085524,219111056,0.0,1.0
AAPL,2019-01-08 00:00:00+00:00,150.75,151.82,148.52,149.56,41025314,36.7544199009,37.0152970438,36.2107226779,36.4642855084,164101256,0.0,1.0
AAPL,2019-01-09 00:00:00+00:00,153.31,154.53,149.63,151.29,45099081,37.3785745606,37.6760232656,36.4813522373,36.8860775245,180396324,0.0,1.0
AAPL,2019-01-10 00:00:00+00:00,153.8,153.97,150.86,152.5,35780670,37.4980416634,37.5394894338,36.7812390465,37.1810881253,143122680,0.0,1.0
AAPL,2019-01-11 00:00:00+00:00,152.29,153.7,151.51,152.88,27023241,37.1298879384,37.473660622,36.9397158155,37.2737360826,108092964,0.0,1.0
AAPL,2019-01-14 00:00:00+00:00,150.0,151.27,149.22,150.85,32439186,36.5715620905,36.8812013162,36.3813899676,36.7788009423,129756744,0.0,1.0
AAPL,2019-01-15 00:00:00+00:00,153.07,153.39,150.05,150.27,28710324,37.3200600613,37.3980793937,36.5837526112,36.6373909022,114841296,0.0,1.0
AAPL,2019-01-16 00:00:00+00:00,154.94,155.88,153.0,153.08,30569706,37.7759855353,38.0051673244,37.3029933323,37.3224981654,122278824,0.0,1.0
AAPL,2019-01-17 00:00:00+00:00,155.86,157.66,153.26,154.2,29821160,38.0002911162,38.4391498612,37.3663840399,37.595565829,119284640,0.0,1.0
AAPL,2019-01-18 00:00:00+00:00,156.82,157.88,155.98,157.5,33751023,38.2343491135,38.4927881523,38.0295483658,38.400140195,135004092,0.0,1.0
AAPL,2019-01-22 00:00:00+00:00,153.3,156.73,152.62,156.41,30393970,37.3761364565,38.2124061763,37.210345375,38.1343868438,121575880,0.0,1.0
AAPL,2019-01-23 00:00:00+00:00,153.92,155.14,151.7,154.15,23130570,37.5272989131,37.8247476181,36.9860397942,37.5833753083,92522280,0.0,1.0
AAPL,2019-01-24 00:00:00+00:00,152.7,154.48,151.74,154.11,25441549,37.2298502081,37.6638327449,36.9957922107,37.5736228918,101766196,0.0,1.0
AAPL,2019-01-25 00:00:00+00:00,157.76,158.13,154.32,155.48,33547893,38.4635309026,38.5537407558,37.6248230787,37.9076431589,134191572,0.0,1.0
AAPL,2019-01-28 00:00:00+00:00,156.3,156.33,153.66,155.79,26192058,38.1075676983,38.1148820107,37.4639082055,37.9832243872,104768232,0.0,1.0
AAPL,2019-01-29 00:00:00+00:00,154.68,158.13,154.11,156.25,41587239,37.7125948277,38.5537407558,37.5736228918,38.0953771776,166348956,0.0,1.0
AAPL,2019-01-30 00:00:00+00:00,165.25,166.15,160.23,163.25,61109780,40.289670903,40.5091002756,39.0657426251,39.8020500751,244439120,0.0,1.0
AAPL,2019-01-31 00:00:00+00:00,166.44,169.0,164.56,166.11,40739649,40.5798052956,41.2039599553,40.1214417174,40.499347859,162958596,0.0,1.0
AAPL,2019-02-01 00:00:00+00:00,166.52,168.98,165.93,166.96,32668138,40.5993101287,41.199083747,40.4554619845,40.7065867108,130672552,0.0,1.0
AAPL,2019-02-04 00:00:00+00:00,171.25,171.66,167.28,167.41,31495582,41.7525333866,41.8524956563,40.7846060433,40.8163013971,125982328,0.0,1.0
AAPL,2019-02-05 00:00:00+00:00,174.18,175.08,172.35,172.86,36101628,42.4668978995,42.686327272,42.020724842,42.1450681531,144406512,0.0,1.0
AAPL,2019-02-06 00:00:00+00:00,174.24,175.57,172.85,174.65,28239591,42.4815265243,42.8057943748,42.1426300489,42.581488794,112958364,0.0,1.0
AAPL,2019-02-07 00:00:00+00:00,170.94,173.94,170.34,172.4,31741690,41.6769521583,42.4083834001,41.53066591,42.0329153627,126966760,0.0,1.0
AAPL,2019-02-08 00:00:00+00:00,170.41,170.66,168.42,168.99,23819966,41.7257142411,41.7869279525,41.2384530983,41.3780203603,95279864,0.73,1.0
AAPL,2019-02-11 00:00:00+00:00,169.43,171.21,169.25,171.05,20993425,41.4857564924,41.9215981176,41.4416826202,41.8824213423,83973700,0.0,1.0
AAPL,2019-02-12 00:00:00+00:00,170.89,171.0,169.7,170.1,22283523,41.843244567,41.8701786,41.5518673007,41.649809239,89134092,0.0,1.0
AAPL,2019-02-13 00:00:00+00:00,170.18,172.48,169.92,171.39,22490233,41.6693976266,42.2325637715,41.6057353668,41.9656719898,89960932,0.0,1.0
AAPL,2019-02-14 00:00:00+00:00,170.8,171.26,169.38,169.71,21835747,41.8212076309,41.9338408599,41.4735137501,41.5543158492,87342988,0.0,1.0
AAPL,2019-02-15 00:00:00+00:00,170.42,171.7,169.75,171.25,24626814,41.7281627896,42.0415769919,41.564110043,41.9313923114,98507256,0.0,1.0
AAPL,2019-02-19 00:00:00+00:00,170.93,171.44,169.49,169.71,18972826,41.8530387608,41.9779147321,41.5004477831,41.5543158492,75891304,0.0,1.0
AAPL,2019-02-20 00:00:00+00:00,172.03,173.32,170.99,171.19,26114362,42.122379091,42.4382418418,41.8677300516,41.9167010207,104457448,0.0,1.0
AAPL,2019-02-21 00:00:00+00:00,171.06,172.37,170.3,171.8,17249670,41.8848698908,42.2056297385,41.6987802081,42.0660624765,68998680,0.0,1.0
AAPL,2019-02-22 00:00:00+00:00,172.97,173.0,171.38,171.58,18913154,42.3525426459,42.3598882912,41.9632234413,42.0121944105,75652616,0.0,1.0
AAPL,2019-02-25 00:00:00+00:00,174.23,175.87,173.95,174.16,21873358,42.6610597513,43.0626216982,42.5925003946,42.6439199122,87493432,0.0,1.0
AAPL,2019-02-26 00:00:00+00:00,174.33,175.3,173.17,173.71,17070211,42.6855452359,42.9230544362,42.401513615,42.5337352316,68280844,0.0,1.0
AAPL,2019-02-27 00:00:00+00:00,174.87,175.0,172.73,173.21,27835389,42.8177668525,42.8495979825,42.2937774829,42.4113078088,111341556,0.0,1.0
AAPL,2019-02-28 00:00:00+00:00,173.15,174.91,172.92,174.32,28215416,42.3966165181,42.8275610464,42.3402999036,42.6830966875,112861664,0.0,1.0
AAPL,2019-03-01 00:00:00+00:00,174.97,175.15,172.89,174.28,25886167,42.8422523371,42.8863262093,42.3329542582,42.6733024936,103544668,0.0,1.0
AAPL,2019-03-04 00:00:00+00:00,175.85,177.75,173.97,175.69,27436203,43.0577246012,43.5229488079,42.5973974915,43.0185478259,109744812,0.0,1.0
AAPL,2019-03-05 00:00:00+00:00,175.53,176.0,174.54,175.94,19737419,42.9793710506,43.0944528281,42.7369647535,43.0797615373,78949676,0.0,1.0
AAPL,2019-03-06 00:00:00+00:00,174.52,175.49,173.94,174.67,20810384,42.7320676566,42.9695768568,42.5900518461,42.7687958834,83241536,0.0,1.0
AAPL,2019-03-07 00:00:00+00:00,172.5,174.44,172.02,173.87,24796374,42.2374608684,42.7124792689,42.1199305425,42.5729120069,99185496,0.0,1.0
AAPL,2019-03-08 00:00:00+00:00,172.91,173.07,169.5,170.32,23999358,42.3378513551,42.3770281304,41.5028963316,41.703677305,95997432,0.0,1.0
AAPL,2019-03-11 00:00:00+00:00,178.9,179.12,175.35,175.49,32011034,43.8045318804,43.8583999464,42.9352971784,42.9695768568,128044136,0.0,1.0
AAPL,2019-03-12 00:00:00+00:00,180.91,182.67,179.37,180.0,32467584,44.2966901201,44.7276346483,43.9196136578,44.0738722105,129870336,0.0,1.0
AAPL,2019-03-13 00:00:00+00:00,181.71,183.3,180.92,182.25,31032524,44.4925739965,44.8818932011,44.2991386685,44.6247956132,124130096,0.0,1.0
AAPL,2019-03-14 00:00:00+00:00,183.73,184.1,182.56,183.9,23579508,44.9871807847,45.0777770776,44.7007006153,45.0288061084,94318032,0.0,1.0
AAPL,2019-03-15 00:00:00+00:00,186.12,187.33,183.74,184.85,39042912,45.5723838657,45.8686582289,44.9896293331,45.2614182118,156171648,0.0,1.0
AAPL,2019-03-18 00:00:00+00:00,188.02,188.39,185.79,185.8,26219832,46.0376080724,46.1282043652,45.4915817666,45.4940303151,104879328,0.0,1.0
AAPL,2019-03-19 00:00:00+00:00,186.53,188.99,185.92,188.35,31646369,45.6727743524,46.2751172726,45.5234128966,46.1184101714,126585476,0.0,1.0
AAPL,2019-03-20 00:00:00+00:00,188.16,189.49,184.73,186.23,31035231,46.0718877508,46.3975446954,45.2320356303,45.5993178987,124140924,0.0,1.0
AAPL,2019-03-21 00:00:00+00:00,195.09,196.33,189.81,190.02,51034237,47.7687318309,48.0723518394,46.475898246,46.5273177636,204136948,0.0,1.0
AAPL,2019-03-22 00:00:00+00:00,191.05,197.69,190.78,195.34,42407666,46.7795182546,48.4053544295,46.7134074463,47.8299455423,169630664,0.0,1.0
AAPL,2019-03-25 00:00:00+00:00,188.74,191.98,186.6,191.51,43845293,46.2139035612,47.007233261,45.6899141916,46.8921514836,175381172,0.0,1.0
AAPL,2019-03-26 00:00:00+00:00,186.79,192.88,184.58,191.66,49800538,45.7364366123,47.2276026221,45.1953074035,46.9288797104,199202152,0.0,1.0
AAPL,2019-03-27 00:00:00+00:00,188.47,189.76,186.55,188.75,29848427,46.1477927529,46.4636555037,45.6776714493,46.2163521097,119393708,0.0,1.0
AAPL,2019-03-28 00:00:00+00:00,188.72,189.56,187.53,188.95,20780363,46.2090064643,46.4146845346,45.917629198,46.2653230788,83121452,0.0,1.0
AAPL,2019-03-29 00:00:00+00:00,189.95,190.08,188.54,189.83,23563961,46.5101779244,46.5420090543,46.1649325921,46.4807953429,94255844,0.0,1.0
AAPL,2019-04-01 00:00:00+00:00,191.24,191.68,188.38,191.64,27861964,46.8260406752,46.9337768073,46.1257558168,46.9239826135,111447856,0.0,1.0
AAPL,2019-04-02 00:00:00+00:00,194.02,194.46,191.05,191.09,22765732,47.5067371461,47.6144732781,46.7795182546,46.7893124484,91062928,0.0,1.0
AAPL,2019-04-03 00:00:00+00:00,195.35,196.5,193.15,193.25,23271830,47.8323940907,48.1139771632,47.2937134304,47.3181989149,93087320,0.0,1.0
AAPL,2019-04-04 00:00:00+00:00,195.69,196.37,193.14,194.79,19114275,47.9156447382,48.0821460332,47.2912648819,47.6952753772,76457100,0.0,1.0
AAPL,2019-04-05 00:00:00+00:00,197.0,197.1,195.93,196.45,18526644,48.236404586,48.2608900705,47.9744099012,48.1017344209,74106576,0.0,1.0
AAPL,2019-04-08 00:00:00+00:00,200.1,200.23,196.34,196.42,25881697,48.9954546074,49.0272857373,48.0748003879,48.0943887755,103526788,0.0,1.0
AAPL,2019-04-09 00:00:00+00:00,199.5,202.85,199.23,200.32,35768237,48.8485417,49.6688054328,48.7824308917,49.0493226734,143072948,0.0,1.0
AAPL,2019-04-10 00:00:00+00:00,200.62,200.74,198.18,198.68,21695288,49.1227791271,49.1521617086,48.5253333038,48.6477607266,86781152,0.0,1.0
AAPL,2019-04-11 00:00:00+00:00,198.95,201.0,198.44,200.85,20900808,48.7138715349,49.2158239684,48.5889955637,49.1790957416,83603232,0.0,1.0
AAPL,2019-04-12 00:00:00+00:00,198.87,200.14,196.21,199.2,27760668,48.6942831473,49.0052488012,48.0429692579,48.7750852463,111042672,0.0,1.0
AAPL,2019-04-15 00:00:00+00:00,199.23,199.85,198.01,198.58,17536646,48.7824308917,48.934240896,48.4837079801,48.6232752421,70146584,0.0,1.0
AAPL,2019-04-16 00:00:00+00:00,199.25,201.37,198.56,199.46,25696385,48.7873279886,49.3064202613,48.6183781451,48.8387475062,102785540,0.0,1.0
AAPL,2019-04-17 00:00:00+00:00,203.13,203.38,198.61,199.54,28906780,49.7373647896,49.798578501,48.6306208874,48.8583358938,115627120,0.0,1.0
AAPL,2019-04-18 00:00:00+00:00,203.86,204.15,202.52,203.12,24195766,49.9161088269,49.9871167321,49.5880033338,49.7349162411,96783064,0.0,1.0
AAPL,2019-04-22 00:00:00+00:00,204.53,204.94,202.34,202.83,19439545,50.0801615735,50.1805520602,49.5439294616,49.6639083359,77758180,0.0,1.0
AAPL,2019-04-23 00:00:00+00:00,207.48,207.75,203.9,204.43,23322991,50.802483368,50.8685941763,49.9259030207,50.0556760889,93291964,0.0,1.0
AAPL,2019-04-24 00:00:00+00:00,207.16,208.48,207.05,207.36,17540609,50.7241298174,51.0473382136,50.6971957844,50.7731007865,70162436,0.0,1.0
AAPL,2019-04-25 00:00:00+00:00,205.28,207.76,205.12,206.83,18543206,50.2638027077,50.8710427248,50.2246259324,50.6433277184,74172824,0.0,1.0
AAPL,2019-04-26 00:00:00+00:00,204.3,205.0,202.12,204.9,18649102,50.023844959,50.1952433509,49.4900613955,50.1707578663,74596408,0.0,1.0
AAPL,2019-04-29 00:00:00+00:00,204.61,205.97,203.86,204.4,22204716,50.0997499611,50.4327525511,49.9161088269,50.0483304435,88818864,0.0,1.0
AAPL,2019-04-30 00:00:00+00:00,200.67,203.4,199.11,203.06,46534923,49.1350218694,49.8034755979,48.7530483102,49.7202249504,186139692,0.0,1.0
AAPL,2019-05-01 00:00:00+00:00,210.52,215.31,209.23,209.88,64827328,51.5468420987,52.7196968092,51.2309793478,51.3901349975,259309312,0.0,1.0
AAPL,2019-05-02 00:00:00+00:00,209.15,212.65,208.13,209.84,31996324,51.2113909602,52.0683829198,50.9616390177,51.3803408037,127985296,0.0,1.0
AAPL,2019-05-03 00:00:00+00:00,211.75,211.84,210.23,210.89,20892378,51.8480135588,51.8700504949,51.4758341935,51.6374383916,83569512,0.0,1.0
AAPL,2019-05-06 00:00:00+00:00,208.48,208.84,203.5,204.29,32443113,51.0473382136,51.1354859581,49.8279610825,50.0213964105,129772452,0.0,1.0
AAPL,2019-05-07 00:00:00+00:00,202.86,207.42,200.83,205.88,38763698,49.6712539813,50.7877920773,49.1741986447,50.410715615,155054792,0.0,1.0
AAPL,2019-05-08 00:00:00+00:00,202.9,205.34,201.75,201.9,26339504,49.6810481751,50.2784939984,49.3994651026,49.4361933295,105358016,0.0,1.0
AAPL,2019-05-09 00:00:00+00:00,200.72,201.68,196.66,200.4,34908607,49.1472646117,49.3823252635,48.1531539385,49.0689110611,139634428,0.0,1.0
AAPL,2019-05-10 00:00:00+00:00,197.18,198.85,192.77,197.42,41208712,48.4690166893,48.8795210907,47.3849900964,48.5280113338,164834848,0.77,1.0
AAPL,2019-05-13 00:00:00+00:00,185.72,189.48,182.85,187.71,57430623,45.6520224137,46.5762718445,44.9465447897,46.1411863412,229722492,0.0,1.0
AAPL,2019-05-14 00:00:00+00:00,188.66,189.7,185.41,186.41,36529677,46.374706809,46.6303502686,45.5758209979,45.8216320167,146118708,0.0,1.0
AAPL,2019-05-15 00:00:00+00:00,190.92,191.75,186.02,186.27,26544718,46.9302397116,47.1342628572,45.7257657194,45.7872184741,106178872,0.0,1.0
AAPL,2019-05-16 00:00:00+00:00,190.08,192.47,188.84,189.91,33031364,46.7237584558,47.3112467907,46.4189527924,46.6819705826,132125456,0.0,1.0
AAPL,2019-05-17 00:00:00+00:00,189.0,190.9,186.76,186.93,32879090,46.4582825554,46.9253234912,45.9076658733,45.9494537465,131516360,0.0,1.0
AAPL,2019-05-20 00:00:00+00:00,183.09,184.35,180.28,183.52,38612290,45.0055394343,45.315261318,44.3148104714,45.1112381723,154449160,0.0,1.0
AAPL,2019-05-21 00:00:00+00:00,186.6,188.0,184.7,185.22,28364848,45.8683361103,46.2124715366,45.4012951745,45.5291169043,113459392,0.0,1.0
AAPL,2019-05-22 00:00:00+00:00,182.78,185.71,182.55,184.66,29748556,44.9293380184,45.6495643035,44.8728014841,45.3914627338,118994224,0.0,1.0
AAPL,2019-05-23 00:00:00+00:00,179.66,180.54,177.81,179.8,36529736,44.1624076397,44.3787213363,43.7076572549,44.1968211824,146118944,0.0,1.0
AAPL,2019-05-24 00:00:00+00:00,178.97,182.14,178.62,180.2,23714686,43.9927980368,44.7720189664,43.9067641802,44.2951455899,94858744,0.0,1.0
AAPL,2019-05-28 00:00:00+00:00,178.23,180.59,177.91,178.92,27948160,43.8108978828,44.3910118872,43.7322383568,43.9805074858,111792640,0.0,1.0
AAPL,2019-05-29 00:00:00+00:00,177.38,179.35,176.0,176.42,28481165,43.6019585168,44.0862062239,43.2627393109,43.3659799388,113924660,0.0,1.0
AAPL,2019-05-30 00:00:00+00:00,178.3,179.23,176.67,177.95,21218412,43.8281046541,44.0567089016,43.4274326935,43.7420707976,84873648,0.0,1.0
AAPL,2019-05-31 00:00:00+00:00,175.07,177.99,174.99,176.23,27043584,43.0341350634,43.7519032383,43.0144701819,43.3192758452,108174336,0.0,1.0
AAPL,2019-06-03 00:00:00+00:00,173.3,177.92,170.27,175.6,40396069,42.5990495601,43.734696467,41.8542421731,43.1644149034,161584276,0.0,1.0
AAPL,2019-06-04 00:00:00+00:00,179.64,179.83,174.52,175.44,30967961,44.1574914194,44.2041955129,42.898939003,43.1250851403,123871844,0.0,1.0
AAPL,2019-06-05 00:00:00+00:00,182.54,184.99,181.14,184.28,29773427,44.8703433739,45.47258037,44.5262079476,45.2980545466,119093708,0.0,1.0
AAPL,2019-06-06 00:00:00+00:00,185.22,185.47,182.15,183.08,22526311,45.5291169043,45.590569659,44.7744770766,45.0030813241,90105244,0.0,1.0
AAPL,2019-06-07 00:00:00+00:00,190.15,191.92,185.77,186.51,30684393,46.7409652271,47.1760507304,45.6643129647,45.8462131186,122737572,0.0,1.0
AAPL,2019-06-10 00:00:00+00:00,192.58,195.37,191.62,191.81,26220851,47.3382860028,48.0240987453,47.1023074247,47.1490115183,104883404,0.0,1.0
AAPL,2019-06-11 00:00:00+00:00,194.81,196.0,193.6,194.86,26932882,47.8864445747,48.1789596871,47.589013242,47.8987351257,107731528,0.0,1.0
AAPL,2019-06-12 00:00:00+00:00,194.19,195.97,193.39,193.95,18253189,47.7340417431,48.1715853566,47.537392928,47.6750470986,73012756,0.0,1.0
AAPL,2019-06-13 00:00:00+00:00,194.15,196.79,193.6,194.7,21674625,47.7242093023,48.373150392,47.589013242,47.8594053627,86698500,0.0,1.0
AAPL,2019-06-14 00:00:00+00:00,192.74,193.59,190.3,191.55,18761474,47.3776157658,47.5865551318,46.7778368799,47.0851006534,75045896,0.0,1.0
AAPL,2019-06-17 00:00:00+00:00,193.89,194.96,192.17,192.9,14669144,47.6602984374,47.9233162276,47.2375034851,47.4169455288,58676576,0.0,1.0
AAPL,2019-06-18 00:00:00+00:00,198.45,200.29,195.21,196.05,26551004,48.7811966832,49.2334889578,47.9847689823,48.1912502381,106204016,0.0,1.0
AAPL,2019-06-19 00:00:00+00:00,197.87,199.88,197.31,199.68,21124235,48.6386262923,49.1327064401,48.5009721218,49.0835442363,84496940,0.0,1.0
AAPL,2019-06-20 00:00:00+00:00,199.46,200.61,198.03,200.37,21513988,49.0294658122,49.3121484838,48.6779560553,49.2531538393,86055952,0.0,1.0
AAPL,2019-06-21 00:00:00+00:00,198.78,200.85,198.15,198.8,47800589,48.8623143194,49.3711431284,48.7074533776,48.8672305398,191202356,0.0,1.0
AAPL,2019-06-24 00:00:00+00:00,198.58,200.16,198.17,198.54,18220421,48.8131521157,49.2015335254,48.7123695979,48.8033196749,72881684,0.0,1.0
AAPL,2019-06-25 00:00:00+00:00,195.57,199.26,195.29,198.43,21070334,48.073260949,48.9803036084,48.0044338638,48.7762804628,84281336,0.0,1.0
AAPL,2019-06-26 00:00:00+00:00,199.8,200.99,197.35,197.77,26067512,49.1130415586,49.405556671,48.5108045625,48.6140451904,104270048,0.0,1.0
AAPL,2019-06-27 00:00:00+00:00,199.74,201.57,199.57,200.29,20899717,49.0982928975,49.5481270619,49.0565050243,49.2334889578,83598868,0.0,1.0
AAPL,2019-06-28 00:00:00+00:00,197.92,199.5,197.05,198.68,31110642,48.6509168432,49.039298253,48.4370612569,48.8377332175,124442568,0.0,1.0
AAPL,2019-07-01 00:00:00+00:00,201.55,204.49,200.65,203.17,27316739,49.5432108415,50.2658952368,49.3219809246,49.941424692,109266956,0.0,1.0
AAPL,2019-07-02 00:00:00+00:00,202.73,203.13,201.36,201.41,16935217,49.8332678437,49.9315922512,49.4965067479,49.5087972989,67740868,0.0,1.0
AAPL,2019-07-03 00:00:00+00:00,204.41,204.44,202.69,203.28,11362045,50.2462303553,50.2536046859,49.823435403,49.9684639041,45448180,0.0,1.0
AAPL,2019-07-05 00:00:00+00:00,204.23,205.08,202.9,203.35,17265518,50.2019843719,50.4109237379,49.8750557169,49.9856706754,69062072,0.0,1.0
AAPL,2019-07-08 00:00:00+00:00,200.02,201.4,198.41,200.81,25338628,49.1671199827,49.5063391887,48.7713642425,49.3613106876,101354512,0.0,1.0
AAPL,2019-07-09 00:00:00+00:00,201.24,201.51,198.81,199.2,20578015,49.4670094257,49.5333784008,48.86968865,48.9655549473,82312060,0.0,1.0
AAPL,2019-07-10 00:00:00+00:00,203.23,203.73,201.56,201.85,17897138,49.9561733531,50.0790788625,49.5456689517,49.6169541472,71588552,0.0,1.0
AAPL,2019-07-11 00:00:00+00:00,201.75,204.39,201.71,203.31,20191842,49.5923730453,50.2413141349,49.5825406045,49.9758382346,80767368,0.0,1.0
AAPL,2019-07-12 00:00:00+00:00,203.3,204.0,202.2,202.45,17595212,49.9733801244,50.1454478376,49.7029880038,49.7644407585,70380848,0.0,1.0
AAPL,2019-07-15 00:00:00+00:00,205.21,205.87,204.0,204.09,16947420,50.4428791704,50.6051144428,50.1454478376,50.1675708293,67789680,0.0,1.0
AAPL,2019-07-16 00:00:00+00:00,204.5,206.11,203.5,204.59,16866816,50.268353347,50.6641090873,50.0225423282,50.2904763387,67467264,0.0,1.0
AAPL,2019-07-17 00:00:00+00:00,203.35,205.09,203.27,204.05,14107450,49.9856706754,50.4133818481,49.9660057939,50.1577383886,56429800,0.0,1.0
AAPL,2019-07-18 00:00:00+00:00,205.66,205.88,203.7,204.0,18582161,50.5534941288,50.607572553,50.071704532,50.1454478376,74328644,0.0,1.0
AAPL,2019-07-19 00:00:00+00:00,202.59,206.5,202.36,205.79,20929307,49.7988543011,50.7599753846,49.7423177668,50.5854495613,83717228,0.0,1.0
AAPL,2019-07-22 00:00:00+00:00,207.22,207.23,203.61,203.65,22277932,50.9369593182,50.9394174284,50.0495815403,50.059413981,89111728,0.0,1.0
AAPL,2019-07-23 00:00:00+00:00,208.84,208.91,207.29,208.46,18355210,51.3351731687,51.35237994,50.9541660895,51.2417649815,73420840,0.0,1.0
AAPL,2019-07-24 00:00:00+00:00,208.67,209.15,207.17,207.67,14991567,51.2933852955,51.4113745845,50.9246687672,51.0475742767,59966268,0.0,1.0
AAPL,2019-07-25 00:00:00+00:00,207.02,209.24,206.73,208.89,13909535,50.8877971144,51.4334975762,50.816511919,51.3474637196,55638140,0.0,1.0
AAPL,2019-07-26 00:00:00+00:00,207.74,209.73,207.14,207.48,17618874,51.064781048,51.5539449754,50.9172944367,51.0008701831,70475496,0.0,1.0
AAPL,2019-07-29 00:00:00+00:00,209.68,210.64,208.44,208.46,21673389,51.5416544245,51.7776330025,51.2368487611,51.2417649815,86693556,0.0,1.0
AAPL,2019-07-30 00:00:00+00:00,208.78,210.16,207.31,208.76,33935718,51.3204245075,51.6596437135,50.9590823099,51.3155082872,135742872,0.0,1.0
AAPL,2019-07-31 00:00:00+00:00,213.04,221.37,211.3,216.42,69281361,52.3675794477,54.4151852344,51.9398682749,53.1984206913,277125444,0.0,1.0
AAPL,2019-08-01 00:00:00+00:00,208.43,218.03,206.74,213.9,54017922,51.2343906509,53.5941764315,50.8189700292,52.5789769238,216071688,0.0,1.0
